"AIC";"Stability";"Predictor";"ID"
"3247";812.220247047966;"Size tipping";"Cover";361
"3248";762.599294329963;"Size tipping";"Cover + Spatial 
 structure";361
"3249";768.186656908226;"Size tipping";"Spatial 
 structure";361
"3250";750.234526490986;"Absolute distance";"Cover";362
"3251";679.00377425676;"Absolute distance";"Cover + Spatial 
 structure";362
"3252";760.469300352723;"Absolute distance";"Spatial 
 structure";362
"3253";694.417304407922;"Relative distance";"Cover";362
"3254";635.601928954195;"Relative distance";"Cover + Spatial 
 structure";362
"3255";769.671396309214;"Relative distance";"Spatial 
 structure";362
"3256";773.734353457343;"Size tipping";"Cover";362
"3257";737.119669932745;"Size tipping";"Cover + Spatial 
 structure";362
"3258";749.065061075369;"Size tipping";"Spatial 
 structure";362
"3259";756.638741821423;"Absolute distance";"Cover";363
"3260";661.231284077867;"Absolute distance";"Cover + Spatial 
 structure";363
"3261";769.826511921852;"Absolute distance";"Spatial 
 structure";363
"3262";674.649272722969;"Relative distance";"Cover";363
"3263";605.680024840461;"Relative distance";"Cover + Spatial 
 structure";363
"3264";763.142953274063;"Relative distance";"Spatial 
 structure";363
"3265";804.087488286162;"Size tipping";"Cover";363
"3266";768.571824213249;"Size tipping";"Cover + Spatial 
 structure";363
"3267";784.454555278365;"Size tipping";"Spatial 
 structure";363
"3268";746.96016099076;"Absolute distance";"Cover";364
"3269";635.877219238469;"Absolute distance";"Cover + Spatial 
 structure";364
"3270";747.921416426964;"Absolute distance";"Spatial 
 structure";364
"3271";692.278954151652;"Relative distance";"Cover";364
"3272";640.272202758854;"Relative distance";"Cover + Spatial 
 structure";364
"3273";744.49065776361;"Relative distance";"Spatial 
 structure";364
"3274";787.137052821761;"Size tipping";"Cover";364
"3275";762.157415150509;"Size tipping";"Cover + Spatial 
 structure";364
"3276";783.877063891919;"Size tipping";"Spatial 
 structure";364
"3277";721.374244710045;"Absolute distance";"Cover";365
"3278";663.966725851959;"Absolute distance";"Cover + Spatial 
 structure";365
"3279";770.290246555271;"Absolute distance";"Spatial 
 structure";365
"3280";690.073255825835;"Relative distance";"Cover";365
"3281";637.691077184994;"Relative distance";"Cover + Spatial 
 structure";365
"3282";751.786445204251;"Relative distance";"Spatial 
 structure";365
"3283";820.183306482593;"Size tipping";"Cover";365
"3284";781.852327239548;"Size tipping";"Cover + Spatial 
 structure";365
"3285";782.692501866957;"Size tipping";"Spatial 
 structure";365
"3286";754.034613817316;"Absolute distance";"Cover";366
"3287";694.658610624388;"Absolute distance";"Cover + Spatial 
 structure";366
"3288";768.004287179197;"Absolute distance";"Spatial 
 structure";366
"3289";688.610348277965;"Relative distance";"Cover";366
"3290";608.263540074832;"Relative distance";"Cover + Spatial 
 structure";366
"3291";746.594311971917;"Relative distance";"Spatial 
 structure";366
"3292";764.094698517876;"Size tipping";"Cover";366
"3293";727.466028234081;"Size tipping";"Cover + Spatial 
 structure";366
"3294";759.639445660986;"Size tipping";"Spatial 
 structure";366
"3295";716.714077571329;"Absolute distance";"Cover";367
"3296";635.257760254289;"Absolute distance";"Cover + Spatial 
 structure";367
"3297";752.360185400865;"Absolute distance";"Spatial 
 structure";367
"3298";679.40302865231;"Relative distance";"Cover";367
"3299";599.254833615762;"Relative distance";"Cover + Spatial 
 structure";367
"3300";740.287386430607;"Relative distance";"Spatial 
 structure";367
"3301";773.241366453359;"Size tipping";"Cover";367
"3302";741.776004392941;"Size tipping";"Cover + Spatial 
 structure";367
"3303";778.31780833251;"Size tipping";"Spatial 
 structure";367
"3304";755.92426030137;"Absolute distance";"Cover";368
"3305";686.547034512636;"Absolute distance";"Cover + Spatial 
 structure";368
"3306";767.556215558237;"Absolute distance";"Spatial 
 structure";368
"3307";646.061596209925;"Relative distance";"Cover";368
"3308";574.842185431412;"Relative distance";"Cover + Spatial 
 structure";368
"3309";735.410743958875;"Relative distance";"Spatial 
 structure";368
"3310";776.817722541302;"Size tipping";"Cover";368
"3311";751.241949447101;"Size tipping";"Cover + Spatial 
 structure";368
"3312";782.987590661731;"Size tipping";"Spatial 
 structure";368
"3313";739.534056093348;"Absolute distance";"Cover";369
"3314";634.068143684501;"Absolute distance";"Cover + Spatial 
 structure";369
"3315";767.19518351841;"Absolute distance";"Spatial 
 structure";369
"3316";692.324064516311;"Relative distance";"Cover";369
"3317";590.345479348625;"Relative distance";"Cover + Spatial 
 structure";369
"3318";745.078276945756;"Relative distance";"Spatial 
 structure";369
"3319";782.860018519533;"Size tipping";"Cover";369
"3320";765.153908633393;"Size tipping";"Cover + Spatial 
 structure";369
"3321";784.832217950503;"Size tipping";"Spatial 
 structure";369
"3322";729.224495277769;"Absolute distance";"Cover";370
"3323";688.821558287976;"Absolute distance";"Cover + Spatial 
 structure";370
"3324";731.031563125832;"Absolute distance";"Spatial 
 structure";370
"3325";697.585217942739;"Relative distance";"Cover";370
"3326";627.107527328879;"Relative distance";"Cover + Spatial 
 structure";370
"3327";768.261714744066;"Relative distance";"Spatial 
 structure";370
"3328";800.923801343736;"Size tipping";"Cover";370
"3329";768.190126214087;"Size tipping";"Cover + Spatial 
 structure";370
"3330";782.246775761199;"Size tipping";"Spatial 
 structure";370
"3331";741.238824383042;"Absolute distance";"Cover";371
"3332";669.176833318758;"Absolute distance";"Cover + Spatial 
 structure";371
"3333";740.334450333721;"Absolute distance";"Spatial 
 structure";371
"3334";708.712645493925;"Relative distance";"Cover";371
"3335";631.908862497459;"Relative distance";"Cover + Spatial 
 structure";371
"3336";793.176744890659;"Relative distance";"Spatial 
 structure";371
"3337";796.479976187771;"Size tipping";"Cover";371
"3338";751.4834952742;"Size tipping";"Cover + Spatial 
 structure";371
"3339";768.707036748141;"Size tipping";"Spatial 
 structure";371
"3340";759.00470116265;"Absolute distance";"Cover";372
"3341";712.734812096816;"Absolute distance";"Cover + Spatial 
 structure";372
"3342";808.024939146112;"Absolute distance";"Spatial 
 structure";372
"3343";677.317766865159;"Relative distance";"Cover";372
"3344";616.249064445318;"Relative distance";"Cover + Spatial 
 structure";372
"3345";755.807082600907;"Relative distance";"Spatial 
 structure";372
"3346";772.942397185484;"Size tipping";"Cover";372
"3347";732.300184631878;"Size tipping";"Cover + Spatial 
 structure";372
"3348";760.736245615945;"Size tipping";"Spatial 
 structure";372
"3349";742.33509895268;"Absolute distance";"Cover";373
"3350";650.375329841406;"Absolute distance";"Cover + Spatial 
 structure";373
"3351";755.093712471534;"Absolute distance";"Spatial 
 structure";373
"3352";687.772043602114;"Relative distance";"Cover";373
"3353";625.875931061012;"Relative distance";"Cover + Spatial 
 structure";373
"3354";745.136986505929;"Relative distance";"Spatial 
 structure";373
"3355";801.430645577738;"Size tipping";"Cover";373
"3356";767.158949069789;"Size tipping";"Cover + Spatial 
 structure";373
"3357";781.664668594617;"Size tipping";"Spatial 
 structure";373
"3358";758.575554605023;"Absolute distance";"Cover";374
"3359";678.819292401883;"Absolute distance";"Cover + Spatial 
 structure";374
"3360";755.718132193595;"Absolute distance";"Spatial 
 structure";374
"3361";645.228307794311;"Relative distance";"Cover";374
"3362";576.247621353521;"Relative distance";"Cover + Spatial 
 structure";374
"3363";731.617272570949;"Relative distance";"Spatial 
 structure";374
"3364";803.608571845902;"Size tipping";"Cover";374
"3365";760.28260476067;"Size tipping";"Cover + Spatial 
 structure";374
"3366";766.719086539454;"Size tipping";"Spatial 
 structure";374
"3367";743.423036399931;"Absolute distance";"Cover";375
"3368";654.361190382692;"Absolute distance";"Cover + Spatial 
 structure";375
"3369";751.847384972775;"Absolute distance";"Spatial 
 structure";375
"3370";699.901704206249;"Relative distance";"Cover";375
"3371";641.384877397615;"Relative distance";"Cover + Spatial 
 structure";375
"3372";759.954537200473;"Relative distance";"Spatial 
 structure";375
"3373";785.796845900621;"Size tipping";"Cover";375
"3374";761.224965789779;"Size tipping";"Cover + Spatial 
 structure";375
"3375";794.700520351448;"Size tipping";"Spatial 
 structure";375
"3376";739.844185049719;"Absolute distance";"Cover";376
"3377";652.860286835559;"Absolute distance";"Cover + Spatial 
 structure";376
"3378";746.456011643269;"Absolute distance";"Spatial 
 structure";376
"3379";684.68394767567;"Relative distance";"Cover";376
"3380";592.959801692514;"Relative distance";"Cover + Spatial 
 structure";376
"3381";742.677591403682;"Relative distance";"Spatial 
 structure";376
"3382";776.661750865004;"Size tipping";"Cover";376
"3383";748.732902246416;"Size tipping";"Cover + Spatial 
 structure";376
"3384";771.312357054959;"Size tipping";"Spatial 
 structure";376
"3385";731.107049210051;"Absolute distance";"Cover";377
"3386";636.430265240177;"Absolute distance";"Cover + Spatial 
 structure";377
"3387";735.73554293609;"Absolute distance";"Spatial 
 structure";377
"3388";689.421147008872;"Relative distance";"Cover";377
"3389";629.803853696115;"Relative distance";"Cover + Spatial 
 structure";377
"3390";756.276867127931;"Relative distance";"Spatial 
 structure";377
"3391";802.591529535016;"Size tipping";"Cover";377
"3392";761.256717986815;"Size tipping";"Cover + Spatial 
 structure";377
"3393";771.569297566581;"Size tipping";"Spatial 
 structure";377
"3394";776.449272519453;"Absolute distance";"Cover";378
"3395";690.005297686277;"Absolute distance";"Cover + Spatial 
 structure";378
"3396";780.662789935763;"Absolute distance";"Spatial 
 structure";378
"3397";709.392948988706;"Relative distance";"Cover";378
"3398";648.920113673681;"Relative distance";"Cover + Spatial 
 structure";378
"3399";770.64151144737;"Relative distance";"Spatial 
 structure";378
"3400";814.638213347022;"Size tipping";"Cover";378
"3401";776.497751340084;"Size tipping";"Cover + Spatial 
 structure";378
"3402";782.589323105653;"Size tipping";"Spatial 
 structure";378
"3403";748.78585164764;"Absolute distance";"Cover";379
"3404";716.318202554408;"Absolute distance";"Cover + Spatial 
 structure";379
"3405";771.948752101548;"Absolute distance";"Spatial 
 structure";379
"3406";648.866322257041;"Relative distance";"Cover";379
"3407";575.117214635137;"Relative distance";"Cover + Spatial 
 structure";379
"3408";716.182711097401;"Relative distance";"Spatial 
 structure";379
"3409";798.008835223303;"Size tipping";"Cover";379
"3410";760.869277710897;"Size tipping";"Cover + Spatial 
 structure";379
"3411";775.078820227122;"Size tipping";"Spatial 
 structure";379
"3412";724.472482097126;"Absolute distance";"Cover";380
"3413";662.625124372786;"Absolute distance";"Cover + Spatial 
 structure";380
"3414";745.285102509313;"Absolute distance";"Spatial 
 structure";380
"3415";693.840791936043;"Relative distance";"Cover";380
"3416";648.879350382213;"Relative distance";"Cover + Spatial 
 structure";380
"3417";770.012989503109;"Relative distance";"Spatial 
 structure";380
"3418";770.626387768551;"Size tipping";"Cover";380
"3419";735.954436386583;"Size tipping";"Cover + Spatial 
 structure";380
"3420";767.911858613742;"Size tipping";"Spatial 
 structure";380
"3421";768.532539923849;"Absolute distance";"Cover";381
"3422";677.600425086786;"Absolute distance";"Cover + Spatial 
 structure";381
"3423";778.73067190596;"Absolute distance";"Spatial 
 structure";381
"3424";727.866320148409;"Relative distance";"Cover";381
"3425";667.098446408728;"Relative distance";"Cover + Spatial 
 structure";381
"3426";755.195836588703;"Relative distance";"Spatial 
 structure";381
"3427";809.327826858346;"Size tipping";"Cover";381
"3428";778.617631642775;"Size tipping";"Cover + Spatial 
 structure";381
"3429";789.674347752302;"Size tipping";"Spatial 
 structure";381
"3430";755.179973293893;"Absolute distance";"Cover";382
"3431";684.595795652416;"Absolute distance";"Cover + Spatial 
 structure";382
"3432";787.790666579727;"Absolute distance";"Spatial 
 structure";382
"3433";671.72955646767;"Relative distance";"Cover";382
"3434";627.230622752385;"Relative distance";"Cover + Spatial 
 structure";382
"3435";763.563875357839;"Relative distance";"Spatial 
 structure";382
"3436";779.261541597714;"Size tipping";"Cover";382
"3437";745.402828342352;"Size tipping";"Cover + Spatial 
 structure";382
"3438";767.782976914594;"Size tipping";"Spatial 
 structure";382
"3439";748.673869918505;"Absolute distance";"Cover";383
"3440";674.277262760397;"Absolute distance";"Cover + Spatial 
 structure";383
"3441";756.854803102503;"Absolute distance";"Spatial 
 structure";383
"3442";696.260203555221;"Relative distance";"Cover";383
"3443";591.122206980729;"Relative distance";"Cover + Spatial 
 structure";383
"3444";742.881042313497;"Relative distance";"Spatial 
 structure";383
"3445";785.297318050829;"Size tipping";"Cover";383
"3446";748.687512664827;"Size tipping";"Cover + Spatial 
 structure";383
"3447";773.947036162883;"Size tipping";"Spatial 
 structure";383
"3448";762.00917389479;"Absolute distance";"Cover";384
"3449";668.017845500128;"Absolute distance";"Cover + Spatial 
 structure";384
"3450";781.983935512184;"Absolute distance";"Spatial 
 structure";384
"3451";700.280006784714;"Relative distance";"Cover";384
"3452";630.044851923782;"Relative distance";"Cover + Spatial 
 structure";384
"3453";753.374757640966;"Relative distance";"Spatial 
 structure";384
"3454";776.238687608209;"Size tipping";"Cover";384
"3455";735.267122297991;"Size tipping";"Cover + Spatial 
 structure";384
"3456";753.112623627007;"Size tipping";"Spatial 
 structure";384
"3457";733.386600817433;"Absolute distance";"Cover";385
"3458";657.969653363488;"Absolute distance";"Cover + Spatial 
 structure";385
"3459";739.836754200702;"Absolute distance";"Spatial 
 structure";385
"3460";711.166172182951;"Relative distance";"Cover";385
"3461";652.347529633586;"Relative distance";"Cover + Spatial 
 structure";385
"3462";768.653533221891;"Relative distance";"Spatial 
 structure";385
"3463";782.618165808251;"Size tipping";"Cover";385
"3464";745.031064718599;"Size tipping";"Cover + Spatial 
 structure";385
"3465";766.460622192619;"Size tipping";"Spatial 
 structure";385
"3466";725.719369435672;"Absolute distance";"Cover";386
"3467";641.392479244322;"Absolute distance";"Cover + Spatial 
 structure";386
"3468";746.659573966857;"Absolute distance";"Spatial 
 structure";386
"3469";743.534682218876;"Relative distance";"Cover";386
"3470";679.250377447931;"Relative distance";"Cover + Spatial 
 structure";386
"3471";776.396428881947;"Relative distance";"Spatial 
 structure";386
