"rho_p";"nb_neigh";"clustering";"skewness";"variance";"moran_I";"Spectral_ratio";"PLR";"PL_expo";"CV_PSD";"fmax_PSD";"Resolution";"ID"
"3303";0.228101466508125;0.978021978021978;1.45574158369441;0.182617000963796;0.0425622833267923;0.227182813272627;2.23409191156246;0.624979089849637;1.36148900603721;3.68502527515589;-1.98100146886658;"/3";61
"1304";0.182190513938433;2.81109499637418;2.73627644538158;1.45797772651739;0.0617623977268337;0.270317433460922;4.0069490982979;0.404584326539215;0.709905603445407;1.48461487363145;-4.98057251872774;"No change";62
"2304";0.182190513938433;1.3603744149766;2.01046232650418;0.55558898483746;0.0485647289218718;0.179276148889744;2.57598715145586;0.569160367544442;0.856342334862861;1.74545501436405;-3.83194980948497;"/2";62
"3304";0.182190513938433;0.435643564356436;0.871771476592867;0.0271710551677807;0.0409458194335426;0.163852008131101;1.96280248256724;1;1.22507340399605;2.22068982034822;-2.71820863922056;"/3";62
"1305";0.192792971330427;2.86208668836731;2.69768932333733;1.37766059906629;0.0665721302018583;0.292332224285084;4.28318014354494;0.503764931229384;0.837351104907365;1.84612184946808;-4.73086194002881;"No change";63
"2305";0.192792971330427;1.49470899470899;2.04806988875212;0.594444439153072;0.0500562061945991;0.263162114358152;2.89205436381546;0.54336895986027;1.00900340527433;1.81767676624482;-4.37793934570863;"/2";63
"3305";0.192792971330427;0.64;1.19985125059685;-0.0518876344062152;0.0482922676282051;0.334080520744422;2.32000370986857;0.802157341167896;1.36755215412738;2.85943332954991;-2.56792643617122;"/3";63
"1306";0.216508125247721;2.64378337147216;2.50233818874311;1.04837452748218;0.0529028891282348;0.184552220678074;3.63428116355111;0.39473426161988;0.652699793677026;1.63799036655959;-4.99999060458484;"No change";64
"2306";0.216508125247721;1.02064896755162;1.55056586990853;0.194716429485731;0.0382554418547722;0.267796359541338;2.30108575283048;0.551659762115483;0.904342463945643;2.02352894803579;-3.79601780025891;"/2";64
"3306";0.216508125247721;0.3125;0.366976392425577;0.0988012377145604;0.0315953484759288;0.313931223868178;1.76353155405943;0.899451445661756;1.57947688726284;5.47047368021779;-1.2272296664902;"/3";64
"1307";0.290328973444312;2.86075085324232;2.28782473422374;0.785793405248937;0.071236150760239;0.143708925593091;3.64462589002374;0.414346346454214;0.610335193166572;1.54566033395229;-4.69048948473842;"No change";65
"2307";0.290328973444312;1.38059701492537;1.55925663287725;-0.0753337782272156;0.0395549886621315;0.157434992956255;2.00638490916973;0.615013079142702;0.960938659182041;2.77524580276166;-2.70330523371798;"/2";65
"3307";0.290328973444312;0.514970059880239;0.573094091586588;-0.330879091628765;0.0244704792974882;0.278360097553421;1.40657235882391;0.758502822546515;1.57561122685215;5.5619491873133;-0.701505438174147;"/3";65
"1308";0.178094860615669;2.66505934718101;2.70566527231784;1.30069472399538;0.0503400924822766;0.0984839160199257;3.39426146656898;0.375051081469242;NA;1.04427902967282;-5.69313778514479;"No change";66
"2308";0.178094860615669;0.981260647359455;1.70652178670471;0.24058140636519;0.0323042687719027;0.104993004879447;2.00165521953804;0.51870257878339;NA;1.15191955925442;-4.88876496947462;"/2";66
"3308";0.178094860615669;0.166666666666667;-0.06632052339114;0.209440391766201;0.0290889913657771;0.176565023643192;1.54049488180772;0.654963536059249;1.07525161457546;2.18539647673966;-2.92792917020263;"/3";66
"1309";0.0655634826265028;2.53198992443325;3.65374193029001;3.19547595812785;0.0249651567208143;0.353918404458795;4.22317995514361;0.552069012118482;0.881317785795816;1.67038670485925;-5.41283581999063;"No change";67
"2309";0.0655634826265028;1.30526315789474;2.99114107931226;1.66198315202895;0.0262551374716553;0.395798912593428;2.89325531863783;0.65083313990391;NA;1.30653610099169;-4.96152432375705;"/2";67
"3309";0.0655634826265028;0.466666666666667;1.96259635326087;0.991327545054096;0.0359845139979069;0.425450919492114;2.86539658994042;1;1.29350494796152;1.52942942183176;-4.29224462460374;"/3";67
"1310";0.146749900911613;2.63065496286293;2.88625834598778;1.6672242421883;0.0464512922445208;0.344131706952749;4.35360821380906;0.398137895938601;0.813396863768959;1.6954521666867;-5.1823121613788;"No change";68
"2310";0.146749900911613;1.15074309978769;2.05943340291638;0.814902149359787;0.0454828498634302;0.46827330363126;3.0509670484229;0.739803569527248;1.13220083068005;2.33745510586713;-3.60394006851959;"/2";68
"3310";0.146749900911613;0.517241379310345;1.25977986660889;0.377934359711959;0.0619811085491889;0.507613817215873;2.97974615917212;0.879900502184447;1.70245830841877;3.80932067161492;-2.34944489796282;"/3";68
"1311";0.118410622275069;2.48647140864714;3.04446144586812;1.95285185340406;0.0357444524023164;0.222031620946644;3.78407680889582;0.534338221271389;0.535153998645275;1.38128851250362;-5.59961172713396;"No change";69
"2311";0.118410622275069;0.775641025641026;1.87953138374254;0.72206722553233;0.0377104511312101;0.288804012090294;2.62599726725706;0.68958287445969;0.804610651803112;1.48259678117354;-4.46590811865458;"/2";69
"3311";0.118410622275069;0.153846153846154;0.261794668493746;0.26904003437047;0.0386217948717949;0.329237152888605;2.22552749038014;0.686276450281118;1.21457795316468;1.75167109425409;-3.70204541329624;"/3";69
"1312";0.202119309262166;2.9765496639283;2.68966191484506;1.39026171110616;0.0759617193980872;0.321763570325306;4.57487200762854;0.457213528275072;0.719492637905799;1.93410504228919;-4.55294145195116;"No change";7
"2312";0.202119309262166;1.71557562076749;2.13864577926356;0.601974215637643;0.0550880471944886;0.230984849151247;2.98075314397728;0.618642875355848;0.795405371107661;2.72046465101932;-2.98384809311156;"/2";7
"3312";0.201450617283951;0.91566265060241;1.51410373563494;0.363666218382605;0.0477628968253968;0.35396131756005;2.58203359112432;0.71175087733061;1.09635287868671;2.6202851700579;-2.6051928156625;"/3";7
"1313";0.382887338608913;3.62308790536406;2.24734116290245;0.495516508848094;0.174880797822956;0.746921991944713;6.68026749930778;0.808084340012498;1.40550644307386;4.29355792642371;-2.1700563894832;"No change";70
"2313";0.382887338608913;3.31998642687479;2.15997518277101;0.151978001137741;0.145459397173158;0.605340060889899;5.25532013677605;0.809008591361653;1.40438875140175;3.25319472960603;-1.91152280674584;"/2";70
"3313";0.38266929651545;3.09008189262966;2.08878171139483;-0.102661973252664;0.12103151807598;0.511046421178921;4.29148884906768;0.900709552992248;1.44851249876394;3.41472509944118;-1.36776879906954;"/3";70
"1314";0.222199083715119;3.3697282099344;2.71901361672024;1.32295610209689;0.112524313057493;0.593438461234137;5.76962646548427;0.379601055825387;1.33804466712681;2.37961401727773;-3.70822404388467;"No change";71
"2314";0.222199083715119;2.72972972972973;2.50838412967648;0.905945509875239;0.0920138417119565;0.428002791937085;4.35776581180355;0.324507431043023;0.98687865484725;2.00689607527484;-3.56781613646144;"/2";71
"3314";0.220802103879027;2.14004376367615;2.27131471532758;0.439753699293096;0.0770899753944547;0.389640791025093;3.52047516175657;0.755941508024035;0.977903078126365;2.26304841476037;-2.66860193077421;"/3";71
"1315";0.255856934610579;3.3981076406552;2.58635554029257;1.11484992465715;0.130823429419599;0.654136702260368;5.87214573486942;1;1.47306328268482;3.79107158788918;-3.1044070819331;"No change";72
"2315";0.255856934610579;2.90107405313737;2.42821787147015;0.681811782983357;0.114622855808424;0.503073344629432;4.71737292866823;0.654028638626987;1.41238285199664;2.60497410672855;-2.8190492406264;"/2";72
"3315";0.254648257725181;2.4020979020979;2.24421454891846;0.378690454561573;0.0988278856464461;0.477298263884684;3.88073577979314;1;1.42223973398339;2.13596968933984;-2.54968188533075;"/3";72
"1316";0.197549213898798;2.95636181240595;2.70572693630569;1.39369184420084;0.0737283869878769;0.375736782958414;4.46619612677048;0.46001124953335;0.948376231673197;1.98604509918829;-4.35710525880578;"No change";73
"2316";0.197549213898798;1.82124352331606;2.22128706373034;0.615698346814828;0.0564779249768089;0.257996147208089;3.03288957385444;0.72718282948062;0.932060067265669;1.7128227179398;-3.8504118723247;"/2";73
"3316";0.197549213898798;0.968152866242038;1.58940225688247;0.188147158931316;0.0504238414115646;0.167094317664993;2.34132193773806;0.433920363491832;1.26550062380659;2.11205006519821;-3.01494054719226;"/3";73
"1317";0.192264499933941;2.88610204432228;2.70879006927694;1.38160318426998;0.0671587527056277;0.33766891183012;4.36537402673339;0.344588238836276;0.842791453406603;1.7890804246834;-4.80872226180108;"No change";74
"2317";0.192264499933941;1.54341736694678;2.0828822785306;0.590076350774023;0.0557370580808081;0.252569287130115;2.95762950386171;0.501383869472387;0.981909190269155;1.78336638618426;-3.94820961560083;"/2";74
"3317";0.192264499933941;0.778761061946903;1.39883224692319;0.0955706970422966;0.0513621794871795;0.204158166326653;2.34660469439363;0.718647658573792;1.18298375981634;1.90568143806121;-3.19363233593563;"/3";74
"1318";0.149986788215088;2.89275489980181;2.95941736792537;1.77295399065511;0.0586779624794261;0.413353196346342;4.54494370867233;0.526889320628503;0.785337117379323;1.56993414489909;-5.06583717038243;"No change";75
"2318";0.149986788215088;1.65140845070423;2.39883659761618;0.839496279809465;0.0569442833951763;0.311903110443659;3.28448357627002;0.693573090875304;0.939114894699588;1.89097208489523;-3.67954280926254;"/2";75
"3318";0.149986788215088;0.981818181818182;1.87885892866291;0.402609981180952;0.0511267006802721;0.239873783660766;2.63139514868606;0.300256270060153;1.24550637865643;1.81664935200565;-3.30870166572042;"/3";75
"1319";0.0947284978200555;2.46443514644351;3.25870302842962;2.37038960558152;0.0288614380411255;0.325148918509832;3.8337264635482;0.507239581297611;0.726033941469812;1.55388547824619;-5.64528176396715;"No change";76
"2319";0.0947284978200555;1.05343511450382;2.4087967586656;1.21040423510388;0.0321522785250464;0.341846472444495;2.53284498754777;0.673697560632978;0.81910877952641;1.44299051837314;-4.68332099525981;"/2";76
"3319";0.0947284978200555;0.470588235294118;1.60296859433317;0.513215606912705;0.038877203525641;0.297456375905429;2.15709007835938;0.82929272033628;1.20059651534018;1.63996104293957;-4.06044301054642;"/3";76
"1320";0.18007662835249;2.70652971386647;2.71004007151278;1.52219134702203;0.0561843841382612;0.368436563540028;4.3190186646215;0.531355649852531;0.927655878320664;2.71397992257089;-4.15059410754072;"No change";77
"2320";0.18007662835249;1.49413735343384;2.11592182480004;0.614597419812542;0.0490129692975675;0.419100779896512;2.93092020637755;0.753186601872415;1.25546230687799;2.86356071778839;-3.3150451396426;"/2";77
"3320";0.18007662835249;0.94949494949495;1.66254773774805;0.213898372141918;0.0538767129447933;0.4528605434975;2.56224135618063;0.789646277008965;1.70091553266317;6.18361441087712;-1.53058497289615;"/3";77
"1321";0.0874289866560972;2.42992066490366;3.32478700483366;2.45351518149908;0.0299253842496178;0.40203165133668;4.23768151073121;0.536932348472992;1.07762237174458;1.91778664370789;-5.57317847006581;"No change";78
"2321";0.0874289866560972;1.04072398190045;2.4768450036074;1.39640025538581;0.039702107168625;0.435583927263952;3.0548946514599;0.68958287445969;1.24338230412465;2.07393645655999;-4.46590811865458;"/2";78
"3321";0.0874289866560972;0.571428571428571;1.87731260826653;1.03957132040401;0.048878511741235;0.454220971347203;2.87475780101479;0.858043149906685;1.8217711837567;3.03065625736815;-3.23808409850647;"/3";78
"1322";0.363219074930787;3.56183429748988;2.28302477882257;0.558368931024667;0.156505014531226;0.557469507924465;5.96579855483735;0.528589506879718;1.23570713446049;3.77175591439193;-2.57388999883415;"No change";79
"2322";0.363822760923211;3.02561514195584;2.11820287399245;0.21492461767044;0.108990615970511;0.295340449424915;4.54011535734991;0.569157961330996;1.30481323084496;4.35675854240945;-2.10845469516632;"/2";79
"3322";0.363219074930787;2.43687523139578;1.90346569026219;-0.126634792208841;0.0714905753968254;0.259992263557378;3.50890431730054;0.616149602242594;1.35493921622983;3.93365342390141;-1.88911703202308;"/3";79
"1323";0.267026929114841;3.09847371396269;2.45131540747197;0.984796236994378;0.0932847916056702;0.376591392209496;4.68217034616237;0.484025093547127;1.36550495680873;2.54830323609789;-3.63150638178141;"No change";8
"2323";0.267026929114841;2.02709163346614;2.02700784045383;0.330710573766841;0.063805675909647;0.303221550582354;3.08021325417923;0.521102223224819;1.0593526263698;3.94040203308288;-2.30029331224306;"/2";8
"3323";0.26608024691358;1.1859649122807;1.49451405078486;-0.0600579027753475;0.0503684585813492;0.265629678104634;2.47872074853376;0.892142157393036;1.52139526594111;3.64310640650077;-1.76220066698651;"/3";8
"1324";0.161314467620774;3.39233005366726;3.0459166207596;1.78830607354399;0.0891624250665396;0.539108985311305;5.68171830809227;0.328126746731216;NA;1.42142000976374;-4.82281884738088;"No change";80
"2324";0.161661707069241;2.62016965127238;2.78548842317626;1.24816541605567;0.0747715738399762;0.280715686730451;4.47855037646057;0.299830158883918;NA;1.30351805478252;-4.63672691831284;"/2";80
"3324";0.161314467620774;1.83630640083945;2.43215576726942;0.734330140172234;0.059053347790327;0.223867399939633;3.41217533635187;0.49550706687446;NA;1.45113211146501;-4.18795178577008;"/3";80
"1325";0.187755322890458;3.38731988472622;2.89265465202362;1.54721471352739;0.100618829849013;0.561862351506328;5.55064248184116;0.368059818694964;1.30330111413733;1.92315381217706;-4.53122068600834;"No change";81
"2325";0.188253012048193;2.72148107813776;2.67114465830931;1.05458186666105;0.08313569430133;0.258866817674531;4.49654370931986;0.414992191202776;0.46367984775203;1.51910928514796;-4.29971977929855;"/2";81
"3325";0.187755322890458;2.02841918294849;2.37987239986819;0.583598543284891;0.0664111520231312;0.195351203762174;3.33966593811417;0.520230357265986;0.453586929911874;1.81225297274315;-3.5136985545701;"/3";81
"1326";0.550604423868313;3.49558176651485;1.84823847030708;-0.182108633787425;0.123015875970131;0.369999651130794;4.71072592495855;0.497693475459862;1.31443653466499;4.52876206930603;-1.60251746958953;"No change";82
"2326";0.550604423868313;2.79625;1.62501788549623;-0.748311459482384;0.0569136809371184;0.177736046401065;2.93837191254154;0.922139776673897;1.46590000600638;6.73341524656535;-0.461806862041557;"/2";82
"3326";0.550604423868313;2.05513439007581;1.31707989411452;-1.21087987068986;0.0298183204812139;0.12617465182002;1.98704468216805;0.916732439337353;1.41159731156773;2.80432483523478;-0.228995905325211;"/3";82
"1327";0.469350137174211;3.47812585624258;2.00289982959606;0.124352009400552;0.137774350260702;0.427993555995888;4.92129124514752;0.562495373492075;1.24411802719881;2.81088055026886;-2.31892151231374;"No change";83
"2327";0.469350137174211;2.76261127596439;1.77258257485967;-0.261551485973162;0.0740992466252883;0.132878596807899;3.05165727105411;0.670924552251355;1.31548046865126;3.45556412622495;-1.56985124852184;"/2";83
"3327";0.469350137174211;2.1608448415922;1.52690550352625;-0.516772967751905;0.037577668128655;0.0487994446840064;2.03337435592155;0.830293374517416;1.39401908038595;3.74436290040797;-0.384562414356841;"/3";83
"1328";0.577739197530864;3.57766648117232;1.82334349446598;-0.267607712928212;0.132404640449304;0.428306495824155;5.09069869996481;0.548258230459955;1.26954492679336;4.93218218342063;-1.614509047974;"No change";84
"2328";0.577739197530864;3.01395699735949;1.65188655995386;-0.664217483099889;0.0610414493878036;0.242017708327246;3.30498266379922;0.621576851367244;1.37595247902324;6.28606636097657;-0.466033468647212;"/2";84
"3328";0.577739197530864;2.40993788819876;1.42823370212137;-1.04054752986799;0.0334971426131369;0.258952749659923;2.52529722106564;1;1.57757519818192;3.43512345142612;-0.225122746283378;"/3";84
"1329";0.564814814814815;3.54136308439587;1.83576906807229;-0.242318674416142;0.131772620068611;0.460715136820942;5.40422576774821;0.860265747561249;1.3681430144998;8.28690311247799;-0.829622349228481;"No change";85
